k_over_h,P
0.0003450593185433922,14.582495226438192
0.00034986441018607583,14.775451504259914
0.00035473641468824146,14.970910716668604
0.000359676263838728,15.168903411508161
0.00036468490240191425,15.36946043768806
0.00036976328829840756,15.572612945453784
0.0003749123927882506,15.778392386540514
0.0003801332006566775,15.986830514206781
0.00038542671040245867,16.197959383137615
0.0003907939344288663,16.4118113492194
0.0003962358992373011,16.628419069173994
0.00040175364562361417,16.847815500053514
0.0004073482288771628,17.070033898582796
0.0004130207189826388,17.29510782035125
0.0004187722008247069,17.523071118843024
0.00042460377439549284,17.753957944301284
0.0004305165550049613,17.987802742421515
0.0004365116734942224,18.224640252865804
0.00044259027645181,18.464505507593547
0.00044875352643297006,18.707433828998806
0.00045500260218200465,18.953460827853345
0.00046133869885771046,19.20262240104128
0.00046776302826195766,19.454954729086104
0.00047427681907145095,19.710494273455648
0.0004808813170727193,19.9692777736444
0.0004875777854003767,20.231342244019345
0.0004943675047787015,20.496724970429053
0.0005012517737665794,20.76546350655965
0.0005082319090058579,21.037595670041117
0.0005153092454731592,21.313159538283568
0.0005224851367351985,21.5921934440451
0.0005297609552076593,21.874735970718653
0.0005371380924176732,22.16082594733062
0.0005446179592699538,22.45050244324345
0.0005522019863166382,22.743804762550226
0.0005598916240308846,23.040772438160364
0.0005676883430842815,23.341445225557166
0.0005755936346281186,23.645863096228396
0.0005836090105785748,23.95406623075421
0.0005917360039058784,24.266095011544927
0.0005999761689274923,24.58199001522266
0.0006083310816053841,24.90179200463339
0.000616802339847434,25.225541920482396
0.0006253915638130403,25.55328087258257
0.0006341003962229815,25.885050130707544
0.0006429305026735929,26.220891115039837
0.0006518835719553164,26.560845386201095
0.0006609613163756904,26.90495463486109
0.0006701654720868329,27.253260670911548
0.0006794977994174879,27.60580541219181
0.0006889600832096943,27.962630872768692
0.0006985541331601444,28.323779150744294
0.0007082817841662942,28.68929241559669
0.0007181448966772947,29.05921289503421
0.0007281453570498091,29.433582861359564
0.0007382850779087866,29.81244461732871
0.0007485659985132583,30.195840481500316
0.0007589900851272266,30.58381277306267
0.000769559331395723,30.976403796129667
0.0007802757587260977,31.373655823493852
0.0007911414166746224,31.775611079835905
0.0008021583833384749,32.18231172436795
0.0008133287657531834,32.593799832913106
0.0008246547002956046,33.01011737940496
0.0008361383530925134,33.43130621680627
0.0008477819204348832,33.85740805742305
0.0008595876291979339,34.288464452628105
0.0008715577372670305,34.724516771963124
0.0008836945339695129,35.165606181626565
0.0008960003405125356,35.61177362232955
0.0009084775104270098,36.0630597865234
0.0009211284300177235,36.51950509498031
0.0009339555188197317,36.98114967272182
0.0009469612300611011,37.44803332430117
0.0009601480511320991,37.92019550841081
0.0009735185040609153,38.397675311830085
0.0009870751459960117,38.88051142269461
0.0010008205696951833,39.36874210308746
0.001014757404021434,39.86240516094463
0.0010288883144457578,40.36153792127015
0.0010432160035569174,40.86617719665878
0.0010577432115783257,41.37635925712276
0.0010724727168921239,41.89211979921493
0.0010874073365705565,42.41349391444968
0.001102549926914747,42.940516057021334
0.001117903384000977,43.47322001080728
0.0011334706442345688,44.011638855673326
0.001149254684911488,44.55580493305773
0.0011652585247877581,45.10574981085775
0.0011814852246568117,45.661504247595815
0.0011979378879348758,46.223098155887676
0.0012146196612545152,46.79056056519805
0.001231533735066434,47.36391958389181
0.001248683344249664,47.94320236059136
0.0012660717687302452,48.52843504482564
0.0012837023341085237,49.1196427469996
0.0013015784122951872,49.7168494976603
0.0013197034221561531,50.32007820609409
0.0013380808301664408,50.929350618237784
0.0013567141510731461,51.54468727392935
0.0013756069485676514,52.16610746349015
0.001394762835967194,52.79362918365887
0.0014141854769059259,53.42726909288024
0.0014338785860355985,54.067042465962956
0.0014538459297360016,54.71296314811097
0.0014740913268352998,55.36504350835035
0.0014946186493403958,56.02329458741334
0.0015154318231774668,56.68772507466396
0.001536534828942811,57.35834321039608
0.0015579317026641543,58.0351547863154
0.0015796265365725511,58.7181640714218
0.0016016234798850437,59.40737356698966
0.001623926739598211,60.102783956103366
0.0016465405812927736,60.804394052706414
0.001669469329949404,61.51220075016315
0.0016927173707758912,62.22619896938762
0.0017162891500458314,62.94638160652015
0.0017401891759489924,63.67273948020259
0.0017644220194535207,64.40526127845409
0.0017889923151801583,65.14393350518266
0.0018139047622886303,65.88874042634268
0.0018391641253763754,66.63966401577056
0.0018647752353897929,67.39668390072117
0.0018907429905481814,68.15977730712282
0.0019170723572805375,68.92891900458281
0.0019437683711754073,69.70408125116498
0.0019708361379439598,70.48523373796627
0.00199828083439647,71.27234353352034
0.00202610770943241,72.06537502804747
0.0020543220850443135,72.86428987758703
0.002082929357335631,73.66904694804074
0.0021119349975527507,74.47960225913725
0.0021413445531313978,75.29590892837048
0.002171163648757601,76.11791711492195
0.0022013979874434346,76.94557396360206
0.0022320533516177405,77.77882354883923
0.0022631356042320363,78.61760681874543
0.0022946506898818327,79.4618615392791
0.0023266046359435534,80.31152223855403
0.0023590035537272964,81.16652015129031
0.0023918536396456422,82.02678316347395
0.002425161176398743,82.89223575722085
0.002458932534175911,83.76279895589232
0.0024931741718739408,84.6383902694824
0.002527892638332397,85.51892364030113
0.0025630945735861037,86.40430938899749
0.002598786710135078,87.29445416092037
0.002634975874232141,88.18926087286435
0.0026716689871884684,89.08862866022886
0.0027088730666973157,89.99245282459121
0.0027465952281761725,90.90062478174255
0.002784842686127622,91.81303201019236
0.0028236227555191356,92.7295580001749
0.0028629428531820843,93.65008220316803
0.0029028104992302414,94.57447998195103
0.0029432333184980296,95.50262256122018
0.002984219041998799,96.43437697877967
0.0030257755084034093,97.3696060373123
0.003067910665539408,98.30816825675852
0.0031106325719110805,99.24991782731821
0.0031539493982406666,100.19470456307297
0.0031978694290310476,101.1423738562536
0.0032424010641501815,102.0927666321424
0.003287552820437607,103.04571930465208
0.003333333333333334,104.00106373253246
0.0033797513585293853,104.95862717626946
0.003426815773644364,105.91823225561933
0.003474535579921339,106.8796969078294
0.0035229199039493466,107.84283434649284
0.003571977999408904,108.80745302107655
0.0036217192488417946,109.77335657708663
0.0036721531654455215,110.74034381687055
0.003723289394892744,111.7082086610435
0.0037751377171760386,112.67674011053799
0.0038277080484783706,113.6457222092304
0.003881010443069589,114.6149340071662
0.00393505509522935,115.58414952432565
0.003989852341196812,116.5531377149393
0.004045412661147471,117.52166243231304
0.004101746681197538,118.4894823941277
0.004158865175436233,119.45635114822569
0.004216779067986344,120.4220170387924
0.004275499435093535,121.38622317296704
0.0043350375072446976,122.34870738780654
0.004395404671315829,123.30920221759224
0.0044566124727498215,124.26743486143435
0.0045186726177645605,125.22312715114883
0.004581596975591791,126.1759955193732
0.004645397580747143,127.12575096788296
0.004710086635331779,128.0720990360843
0.0047756765113661035,129.0147397696474
0.0048421797531559355,129.95336768926074
0.004909609079691675,130.8876717594775
0.004977977387080843,131.8173353576243
0.005047297751014508,132.74203624279335
0.005117583429268076,133.6614465248616
0.005188847864236874,134.57523263356347
0.005261104685507057,135.4830552876346
0.005334367712462335,136.38456946400075
0.005408650956926957,137.27942436710202
0.005483968625845542,138.16726339832152
0.005560335124000198,139.04772412564756
0.005637765056765493,139.92043825359767
0.0057162732329018,140.78503159349194
0.005795874667387502,141.641124034247
0.005876584584290688,142.4883295137446
0.005958418419680785,143.32625599103656
0.006041391824580789,144.1545054194973
0.006125520667960573,144.97267372122488
0.006210821039771867,145.78035076289896
0.006297309254025554,146.57712033347326
0.006385001851911761,147.36256012398016
0.006473915604963418,148.1362417099246
0.006564067518263909,148.89773053669174
0.006655474833699312,149.64658590847696
0.006748155033256013,150.38236098135997
0.006842125842364173,151.10460276115055
0.006937405233287795,151.81285210674625
0.007034011428561986,152.506643739805
0.007131962904478075,153.1855062616727
0.007231278394617281,153.84896217850888
0.007331976893433584,154.49652847368318
0.00743407765988646,155.12771396313036
0.0075376002211242615,155.74202473152033
0.007642564376218833,156.33895882311873
0.00774899019995216,156.9180090165158
0.007856898046655758,157.47866293667812
0.007966308554103498,158.0204004335133
0.008077242647458665,158.54269920563553
0.008189721543275972,159.04502948046306
0.008303766753559294,159.52685694402834
0.00841940008987595,159.98764240834436
0.008536643667528194,160.42684205721247
0.008655519909782902,160.84390772499017
0.008776051552160071,161.2382872113391
0.008898261646781069,161.60942463507587
0.00902217356677747,161.95676083055943
0.009147811010761217,162.27973379004254
0.00927519800735708,162.57777915570884
0.00940435891979824,162.8503307651739
0.009535318450585807,163.09682125441677
0.009668101646213307,163.31668272216774
0.00980273390195688,163.50934745992072
0.00993924096673224,163.67424875177525
0.01007764894801926,163.81082174832275
0.01021798431685509,163.9185044188091
0.01036027391289688,163.9967385858193
0.010504544949554932,164.04497104644705
0.010650825019197374,164.06265478396963
0.010799142098427326,164.04925027368196
0.010949524553433478,164.00422688630348
0.011102001145415296,163.92706439201388
0.011256601036083638,163.81725456766006
0.01141335379323808,163.6743029092138
0.01157228939642187,163.497730450839
0.011733438242655598,163.28707569117387
0.011896831152250764,163.04189662668352
0.01206249937470427,162.76177289073135
0.012230474594674972,162.44630799616363
0.012400788938043559,162.09513167781424
0.012573474978056665,161.70790233004104
0.012748565741556663,161.28430953294807
0.012926094715298193,160.8240766593484
0.01310609585235256,160.32696355287106
0.01328860357860147,159.7927692657671
0.013473652799321025,159.22133484317035
0.01366127890585754,158.61254613861703
0.013851517782396253,157.96633664358527
0.014044405812824288,157.28269031198118
0.014239979887689264,156.56164490345634
0.01443827741125467,155.80329200669897
0.014639336308653625,155.00778516531236
0.014843195033142185,154.1753370004201
0.015049892573453665,153.3062243810952
0.015259468461255395,152.4007901656078
0.015471962778709268,151.4594452988477
0.015687416166137606,150.48267068959976
0.01590586982979582,149.47101883614144
0.01612736554975318,148.42511516872014
0.016351945687883493,147.34565907804725
0.016579653195966885,146.23342459998764
0.01681053162390453,145.08926072830766
0.017044625128047754,143.91409132947396
0.017281978479643044,142.7089146362975
0.017522637073394742,141.4748023006548
0.01776664693614697,140.2128979893581
0.018014054735686385,138.92441551187204
0.018264907789667627,137.61063647355328
0.018519254074662924,136.27290745360628
0.01877714223533785,134.9126367128073
0.019038621593754773,133.53129044232102
0.019303742158805863,132.13038857118974
0.01957255463577752,130.71150015669923
0.019845110436047905,129.27623838809865
0.02012146168691956,127.82625524049756
0.020401661241588997,126.36323582154259
0.020685762689255004,124.88889245902133
0.020973820365367817,123.40495858215539
0.02126588936202094,121.91318245345234
0.021562025538487746,120.41532081106577
0.02186228553190478,118.9131324835706
0.022166726768103738,117.4083720401068
0.022475407472594477,115.90278353844127
0.022788386681700797,114.39809443196575
0.023105724253851347,112.8960096937631
0.023427480881027828,111.39820621164576
0.023753718100372495,109.90632750263272
0.02408449830595738,108.42197878858079
0.024419884760717433,106.94672246690214
0.024759941608549715,105.48207400139451
0.02510473388658124,104.02949824854623
0.025454327537607485,102.5904062242367
0.02580878942270423,101.16615230489086
0.026168187334015033,99.7580318459378
0.026532590007716607,98.36727918921885
0.026902067137165014,96.99506602001797
0.027276689386224646,95.64250002373532
0.02765652840278303,94.31062378245834
0.02804165683245373,93.00041384270916
0.02843214833247007,91.71277987803221
0.028828077585772407,90.44856386373945
0.02922952031529144,89.20853917663982
0.02963655329843053,87.99340952979473
0.030049254381749723,86.80380765173459
0.030467702495854107,85.64029362112717
0.030891977670489595,84.50335277184918
0.031322161049848994,83.39339308985079
0.03175833490809097,82.3107420322807
0.032200582665075486,81.2556427110144
0.03264898890231799,80.2282493972266
0.03310363937916599,79.22862232085038
0.03356462104920091,78.25672175882359
0.034032022076868215,77.31240142879068
0.034505931854339214,76.39540123056956
0.03498644101860759,75.50533940594964
0.03547364146882415,74.6417042183521
0.03596762638387279,73.80384528732549
0.036468490240191415,72.99096474851808
0.036976328829840754,72.20210844750271
0.03749123927882506,71.43615741507932
0.03801332006566777,70.69181991184784
0.03854267104024585,69.9676243702697
0.03907939344288663,69.26191360192391
0.03962358992373011,68.57284067505041
0.04017536456236142,67.89836690094104
0.04073482288771629,67.23626239552966
0.04130207189826386,66.5841097021611
0.041877220082470676,65.93931097029599
0.042460377439549286,65.29909918008113
0.04305165550049613,64.6605538808535
0.04365116734942226,64.02062186973383
0.044259027645180964,63.376143171239484
0.044875352643297,62.723882587515824
0.04550026021820046,62.060566969168164
0.046133869885771055,61.38292820734116
0.04677630282619578,60.68775176871681
0.047427681907145115,59.97193038778435
0.048088131707271914,59.232522298671626
0.04875777854003767,58.46681313738749
0.049436750477870155,57.67238038261485
0.05012517737665795,56.84715893938779
0.05082319090058582,55.98950621778329
0.0515309245473159,55.098264832728816
0.052248513673519834,54.17282086711692
0.05297609552076593,53.21315551534959
0.05371380924176732,52.219887874332485
0.0544617959269954,51.19430668843067
0.05522019863166379,50.13838899553835
0.05598916240308844,49.05480387024993
0.05676883430842815,47.94689981847315
0.05755936346281187,46.81867483981247
0.05836090105785752,45.67472869557997
0.05917360039058782,44.52019775637877
0.05999761689274922,43.360672814145786
0.06083310816053843,42.2021019918537
0.061680233984743406,41.05068042129681
0.06253915638130404,39.91272956295613
0.06341003962229813,38.79456922595771
0.06429305026735925,37.70238584408191
0.06518835719553163,36.642100104631666
0.06609613163756904,35.61923789575152
0.06701654720868332,34.63880734048562
0.06794977994174874,33.70518486477873
0.0688960083209694,32.82201256522457
0.06985541331601444,31.99210864439798
0.07082817841662944,31.217392192963224
0.07181448966772949,30.498823219588076
0.07281453570498088,29.836358627161378
0.07382850779087864,29.228924852114808
0.0748565998513258,28.674408136687713
0.07589900851272267,28.169663865129863
0.07695593313957233,27.710546991150682
0.07802757587260974,27.2919661963455
0.07911414166746221,26.90796488955808
0.08021583833384748,26.551832303073372
0.08133287657531835,26.216247579789318
0.08246547002956048,25.89345872073766
0.08361383530925139,25.575496479524606
0.08477819204348828,25.254420745841195
0.08595876291979337,24.922593766911472
0.08715577372670306,24.57297095474059
0.0883694533969513,24.199396382558177
0.08960003405125358,23.796886846537248
0.09084775104270093,23.361886066613053
0.09211284300177233,22.892469710119368
0.09339555188197318,22.388482830060656
0.09469612300611013,21.85159422056104
0.09601480511320994,21.285257061605336
0.09735185040609151,20.694571724878273
0.09870751459960116,20.08605413481475
0.1000820569695183,19.467320795525318
0.10147574040214342,18.84670856447811
0.10288883144457582,18.23285257305835
0.10432160035569168,17.634248658693906
0.10577432115783254,17.058826929997792
0.1072472716892124,16.513560731403945
0.10874073365705568,16.004130867336148
0.11025499269147478,15.534659424533444
0.11179033840009765,15.10752201789065
0.11334706442345689,14.723242826535444
0.1149254684911488,14.380474069921846
0.11652585247877585,14.076060695869513
0.11814852246568118,13.805191467597638
0.11979378879348752,13.56163770353234
0.12146196612545149,13.33808086585429
0.12315337350664342,13.12652450973739
0.12486833442496642,12.918780189093038
0.12660717687302453,12.707004906709777
0.12837023341085232,12.484255316342406
0.13015784122951865,12.245012091287418
0.1319703422156153,11.9856204411714
0.13380808301664407,11.704592715725669
0.13567141510731462,11.40272825495025
0.13756069485676506,11.083024008740784
0.13947628359671935,10.750374634513355
0.14141854769059256,10.411088069608105
0.14338785860355985,10.07226746714731
0.1453845929736002,9.741126771531079
0.14740913268353006,9.42431334866778
0.14946186493403957,9.127305925282633
0.15154318231774663,8.853942547796931
0.15365348289428113,8.606115590695428
0.15579317026641545,8.383653457757287
0.1579626536572552,8.18439428432507
0.1601623479885043,8.004445725639252
0.16239267395982104,7.838614415553932
0.16465405812927736,7.6809756391785315
0.1669469329949404,7.525536361232632
0.16927173707758922,7.366924579884897
0.17162891500458308,7.201020537498775
0.1740189175948992,7.025438470919697
0.17644220194535204,6.839778270821142
0.1788992315180159,6.645597047785589
0.18139047622886306,6.446096824674815
0.18391641253763744,6.245575861676523
0.18647752353897926,6.048734238856992
0.18907429905481812,5.859948312710488
0.19170723572805382,5.682628955487256
0.1943768371175408,5.51875802123894
0.19708361379439587,5.368664281697614
0.19982808343964698,5.231062703626684
0.202610770943241,5.103344670234378
0.20543220850443142,4.982072849887977
0.2082929357335631,4.863602931110294
0.2111934997552749,4.7447279890271945
0.21413445531313974,4.623228214680059
0.2171163648757601,4.498216190647645
0.22013979874434353,4.370205582737997
0.22320533516177413,4.240889497062859
0.22631356042320355,4.112682977308868
0.2294650689881832,3.988139271137412
0.23266046359435535,3.8693757707455365
0.23590035537272963,3.7576368067471924
0.23918536396456427,3.6530825305629624
0.24251611763987416,3.554838401810542
0.24589325341759105,3.4612810868426065
0.24931741718739406,3.3704841576538627
0.2527892638332397,3.2807096669607203
0.25630945735861044,3.1908194208415783
0.2598786710135079,3.1004994695674535
0.26349758742321405,3.0102435246797974
0.26716689871884686,2.9211119364663047
0.2708873066697315,2.8343500942351376
0.27465952281761735,2.7509888305947934
0.2784842686127624,2.6715480380968235
0.2823622755519134,2.595925213793023
0.28629428531820833,2.5234885019894873
0.29028104992302417,2.4533288945966314
0.2943233318498031,2.3845776908388245
0.2984219041998801,2.316677980078831
0.3025775508403408,2.2495197245012397
0.30679106655394073,2.1834013598653574
0.311063257191108,2.1188472522686763
0.31539493982406674,2.0563631255216466
0.3197869429031049,1.9962292430635185
0.3242401064150179,1.9384079887239845
0.3287552820437607,1.8825903669775936
0.33333333333333337,1.8283475811766672
0.3379751358529384,1.775313156488091
0.34268157736443655,1.7233142885516632
0.3474535579921337,1.6724002817258874
0.3522919903949347,1.6227671469863887
0.3571977999408904,1.5746255290203697
0.36217192488417943,1.528081338807589
0.36721531654455236,1.4830850126791797
0.3723289394892742,1.4394656177100742
0.37751377171760386,1.397021719326345
0.38277080484783704,1.3556147985266316
0.38810104430695896,1.3152155141975927
0.3935055095229352,1.2758838883840624
0.398985234119681,1.2377030848182784
0.40454126611474683,1.2007104977451788
0.4101746681197539,1.164866406087507
0.4158865175436232,1.1300739159553257
0.4216779067986346,1.0962314470548322
0.4275499435093534,1.0632809001746313
0.4335037507244696,1.0312213264556125
0.4395404671315829,1.0000832552613754
0.44566124727498224,0.9698855254628378
0.4518672617764564,0.9406064007747754
0.4581596975591794,0.9121878500630736
0.4645397580747141,0.884566562260363
0.47100866353317794,0.8577057790583063
0.47756765113661037,0.8316033350170519
0.48421797531559374,0.8062714392895464
0.4909609079691678,0.781706985870883
0.497797738708084,0.7578781511943721
0.5047297751014507,0.734737890789758
0.5117583429268076,0.712250596827373
0.5188847864236873,0.690406477119347
0.526110468550706,0.6692105113965023
0.5334367712462335,0.6486579976578978
0.5408650956926957,0.6287220215682496
0.5483968625845542,0.6093654795159809
0.5560335124000197,0.5905638737828084
0.5637765056765496,0.5723133293032345
0.5716273232901797,0.5546151547347985
0.5795874667387502,0.5374556238429373
0.5876584584290686,0.520805332281274
0.5958418419680785,0.5046384211783552
0.6041391824580793,0.4889468657368585
0.6125520667960568,0.4737314084421907
0.6210821039771867,0.4589817877605859
0.6297309254025555,0.4446733401300772
0.6385001851911759,0.43078444107367175
0.6473915604963423,0.41730921424977385
0.6564067518263905,0.4042470527198708
0.6655474833699311,0.39158524553685914
0.6748155033256014,0.3793015118217579
0.6842125842364174,0.3673819517493977
0.6937405233287798,0.35582510774933584
0.7034011428561981,0.34462584177815586
0.7131962904478072,0.33376671168359046
0.7231278394617282,0.3232314735630382
0.7331976893433584,0.3130162225644478
0.7434077659886461,0.30311823621317807
0.7537600221124258,0.2935237376722442
0.764256437621883,0.2842175883857833
0.774899019995216,0.27519551122456865
0.785689804665576,0.26645479421708984
0.7966308554103502,0.2579828851789183
0.807724264745867,0.24976726477514127
0.8189721543275968,0.24180509749741674
0.8303766753559294,0.23409212985020414
0.8419400089875949,0.2266158513124471
0.8536643667528198,0.219367859004525
0.8655519909782908,0.2123465663331285
0.8776051552160067,0.20554447019159344
0.8898261646781068,0.19895067135857067
0.9022173566777472,0.19256178199263724
0.9147811010761218,0.18637415967740031
0.9275198007357087,0.18037780469301531
0.9404358919798237,0.1745672408346083
0.9535318450585808,0.1689403220449965
0.9668101646213306,0.16348884754440918
0.9802733901956879,0.15820650758228466
0.9939240966732246,0.15309145922541578
1.0077648948019258,0.14813677718541396
1.021798431685509,0.14333641600174934
1.036027391289688,0.13868851571356344
1.0504544949554933,0.13418671851693656
1.0650825019197379,0.12982590951613357
1.079914209842732,0.12560407869042448
1.0949524553433478,0.1215150151612392
1.1102001145415297,0.11755500153430505
1.1256601036083638,0.11372142965735957
1.1413353793238086,0.11000846270244019
1.1572289396421866,0.10641381953067036
1.1733438242655596,0.10293368188446411
1.1896831152250766,0.0995635807053712
1.2062499374704267,0.09630165100419179
1.2230474594674983,0.0931431650254763
1.2400788938043554,0.09008572694858288
1.257347497805666,0.08712618850874619
1.2748565741556663,0.08426090368860864
1.292609471529819,0.08148795861742657
1.3106095852352568,0.0788033886088707
1.3288603578601463,0.07620542785701068
1.347365279932102,0.07369066459296965
1.366127890585754,0.07125693033676822
1.385151778239625,0.06890156104703214
1.4044405812824299,0.06662202138697512
1.423997988768927,0.06441619981353018
1.4438277411254663,0.06228142729057149
1.463933630865362,0.060215899619793296
1.4843195033142187,0.0582170038385992
1.5049892573453674,0.056283084929277964
1.5259468461255405,0.05441168768769564
1.5471962778709258,0.05260122094495888
1.5687416166137609,0.05084943237359503
1.5905869829795822,0.049154749071560214
1.6127365549753194,0.047515155725438525
1.6351945687883502,0.045929044283698844
1.6579653195966877,0.0443946734997005
1.681053162390453,0.04291036169949782
1.7044625128047752,0.041474645694136614
1.728197847964304,0.04008579194333058
1.752263707339475,0.03874252919954632
1.776664693614696,0.037443202969803524
